trade_date,open,high,low,close,vol,MA5,MA10,MA20,RSI,MACD,MACD_Signal,MACD_Hist,Buy_Signal,Sell_Signal
2026-02-12,39.39323139777411,42.37471389770508,38.23431366211968,42.37471389770508,32113338,38.170921325683594,38.168940734863284,37.95944442749023,70.36100397866753,,,,0.0,0.0
2026-02-13,42.344998581927804,42.344998581927804,40.354042416430715,41.007789611816406,25876895,39.31596984863281,38.55326499938965,38.24669704437256,65.08652060766907,,,,0.0,0.0
2026-02-24,42.07755586916986,43.8505988150409,41.156366127619336,42.98884201049805,26056371,40.64129409790039,39.11489334106445,38.456688690185544,68.74351446428861,,,,0.0,0.0
2026-02-25,42.59263190611978,43.38505220912668,41.453525122788704,41.82002258300781,25053820,41.342587280273435,39.28328285217285,38.575056648254396,64.45391684391643,,,,0.0,0.0
2026-02-26,41.602105665241794,44.851030803293526,41.36437768458915,44.4548225402832,28238604,42.52923812866211,39.72010498046875,38.87370052337646,69.13022570730767,,,,0.0,0.0
2026-02-27,43.78126240782721,44.454820581682846,43.37514678346347,44.36567306518555,17158612,42.9274299621582,40.5491756439209,39.238214111328126,68.80041986087431,2.4511401735569507,1.9627284828007798,0.48841169075617086,0.0,0.0
2026-03-02,43.385053224274564,48.53579098217634,43.385053224274564,47.674034118652344,32566724,44.26067886352539,41.7883243560791,39.745363807678224,73.79649106899856,2.7886033128977203,2.127903448820168,0.6606998640775523,0.0,0.0
2026-03-03,47.68393609552297,48.18910663106359,45.07885083475891,45.841556549072266,27340074,44.83122177124024,42.73625793457031,40.17525215148926,67.36212047493355,2.8750380083930978,2.277330360734754,0.5977076476583436,0.0,0.0
2026-03-04,44.59349497789767,49.298494955490646,44.45482189891684,48.06033706665039,33800478,46.07928466796875,43.71093597412109,40.692306709289554,70.6939860445839,3.0869902697032003,2.439262342528443,0.6477279271747571,0.0,0.0
2026-03-05,48.92209510128311,51.75500102512226,48.832947579953974,51.6955680847168,35621775,47.52743377685547,45.02833595275879,41.355464172363284,75.16697229911807,3.5078602961628107,2.6529819332553166,0.8548783629074941,0.0,0.0
2026-03-06,50.249398488615945,55.09307146627789,50.07110345324304,52.448368072509766,35148179,49.14397277832031,46.03570137023926,42.10232105255127,75.9844312602132,3.857678574652688,2.893921261534791,0.9637573131178971,0.0,0.0
2026-03-09,50.46731500308222,55.13269290103923,49.48669231784948,52.69599914550781,41623498,50.1483657836914,47.2045223236084,42.87889366149902,76.26125558550525,4.107544621177048,3.1366459334632424,0.9708986877138059,0.0,0.0
2026-03-10,52.15121195934563,52.279977659642924,49.53621931560352,50.75457000732422,29535058,51.130968475341795,47.98109512329101,43.547994232177736,69.49758887523654,4.101627152346133,3.3296421772398204,0.7719849751063124,0.0,0.0
2026-03-11,50.51684261415768,51.50736893992548,49.031053125505984,49.42726516723633,26522061,51.404354095458984,48.74181938171387,44.01255111694336,65.2375854870519,3.9443669014619545,3.452587122084247,0.49177977937770745,0.0,0.0
2026-03-12,49.53621950439673,50.358358162107365,47.43630476807265,48.71408462524414,28878977,50.808057403564455,49.16774559020996,44.443925285339354,63.002910785065836,3.719315357944069,3.5059327692562112,0.21338258868785775,0.0,0.0
2026-03-13,48.09005396597016,48.18910886898907,45.92080260039151,46.287296295166016,33384578,49.575843048095706,49.359907913208005,44.954541778564455,55.97641759070312,3.3070176111025233,3.4661497376254737,-0.1591321265229504,0.0,0.0
2026-03-16,46.30710489721045,48.01081135604317,44.3458632608732,47.763179779052734,39938595,48.58927917480469,49.368822479248045,45.57857341766358,58.973169821369055,3.064039795498516,3.385727749200082,-0.321687953701566,0.0,48.490919469603604
2026-03-17,47.76317872601381,48.11976879358754,46.79246341903973,47.05990219116211,24883539,47.850345611572266,49.490657043457034,46.11345748901367,56.98264565571872,2.7826528127804693,3.2651127619161597,-0.48245994913569046,0.0,0.0
2026-03-18,47.48582984340402,48.09995887490204,46.35663045689694,47.763179779052734,21705141,47.51752853393555,49.460941314697266,46.58593864440918,58.491457719508574,2.586583698713099,3.1294069492755474,-0.5428232505624484,0.0,0.0
2026-03-19,46.75284262252024,47.32734591789781,45.28686413605575,45.66326141357422,20228147,46.90736389160156,48.857710647583005,46.9430233001709,52.56312038812847,2.2359767032806843,2.9507209000765746,-0.7147441967958903,0.0,0.0
2026-03-20,46.247672794562625,47.6245075615099,45.37601234835933,45.772220611572266,24075418,46.80434875488281,48.19009590148926,47.112898635864255,52.83026723220703,1.9444952986849842,2.7494757797982565,-0.8049804811132724,0.0,0.0
2026-03-23,44.54396786949437,45.55430512509082,42.3549019264231,42.86997604370117,32654987,45.8257080078125,47.20749359130859,47.206007957458496,45.48282531664358,1.4624491010811411,2.4920704440548334,-1.0296213429736922,0.0,0.0
2026-03-24,43.385051621498896,43.52372470032709,39.957831495815185,43.1473274230957,40411391,45.04319305419922,46.446769332885744,47.21393222808838,46.252125183924065,1.0902363884818982,2.2117036329402464,-1.1214672444583482,0.0,0.0
2026-03-25,43.96946288429815,45.9604229100141,43.83078980361307,44.276527404785156,26885006,44.345862579345706,45.931695556640626,47.33675746917724,49.38380278459562,0.8762710265690359,1.9446171116660043,-1.0683460850969684,0.0,0.0
2026-03-26,44.18737868505003,45.663260750629334,44.04870560812934,44.415199279785156,17809947,44.09625015258789,45.501807022094724,47.33477630615234,49.77085870194827,0.7097104962775447,1.6976357885883124,-0.9879252923107678,0.0,0.0
2026-03-27,44.41520100854097,46.54483414002235,43.66240265657435,45.34629440307617,25635082,44.01106491088867,45.407706832885744,47.38380737304688,52.402683723613706,0.6454018798583903,1.487189006842328,-0.8417871269839377,0.0,0.0
2026-03-30,44.950086320350444,45.41563113024574,43.602969894785076,44.444915771484375,21480392,44.326052856445315,45.075880432128905,47.222351455688475,49.688406414442504,0.5157577809430975,1.2929027616624817,-0.7771449807193842,0.0,0.0
2026-03-31,44.87084082597446,45.177905340567094,42.59263108195365,42.671875,22667196,44.23096237182617,44.637077713012694,47.06386737823486,44.77551236367346,0.2668680375612098,1.0876958168422273,-0.8208277792810175,0.0,0.0
2026-04-01,44.078420589916604,44.494439824473154,43.53363187766294,43.98927307128906,21470350,44.17351150512695,44.25968704223633,46.860314178466794,48.82433548925134,0.17391930370317965,0.9049405142144178,-0.7310212105112381,0.0,0.0
2026-04-02,43.78126592358171,43.78126592358171,40.819590440836656,41.19599151611328,26771821,43.52966995239258,43.81296005249023,46.33533535003662,41.82280975108353,-0.12371164379167254,0.6992100826131997,-0.8229217264048723,0.0,0.0
2026-04-03,41.69125285965496,42.59263165754439,40.80968504154483,41.34457015991211,18251289,42.72932510375976,43.37019500732422,45.780145454406735,42.296814288225264,-0.3436360368388236,0.49064085872279506,-0.8342768955616187,0.0,0.0
2026-04-07,41.46343392758352,41.750687478099074,39.32389714662573,39.522003173828125,21085908,41.74474258422852,43.03539772033692,45.121445655822754,38.186701880010766,-0.6574153517988321,0.2610296166184696,-0.9184449684173017,0.0,0.0
2026-04-08,41.26532539991795,43.38505107185537,41.08703036409536,43.33552551269531,32787143,41.877472686767575,43.05421752929688,44.75049343109131,49.29031733956876,-0.591549325355885,0.09051382822359866,-0.6820631535794837,0.0,0.0
2026-04-09,42.59263266747201,44.365675724902125,42.1865170187617,43.36524200439453,23107250,41.75266647338867,42.96308898925781,44.447392272949216,49.366643802310826,-0.5308330394846266,-0.03375554531804639,-0.4970774941665802,0.0,0.0
2026-04-10,43.731740075590494,44.79160297293571,42.66196979870475,43.23647689819336,25900111,42.160763549804685,42.84521675109863,44.17351188659668,49.022322837201365,-0.48748578079830196,-0.12450159241409751,-0.36298418838420443,0.0,0.0
2026-04-13,42.60253409721109,45.36610335490844,42.24594780657479,43.93974685668945,28250269,42.67979888916015,42.70456199645996,44.056134414672854,51.031220009792676,-0.39186755259367345,-0.1779747844500127,-0.21389276814366076,0.0,0.0
2026-04-14,43.533632334658975,44.326052631578946,42.19641954120837,43.68220901489258,32743609,43.51184005737305,42.628291320800784,43.85208587646484,50.250276199118716,-0.3330315885015551,-0.20898614526032117,-0.12404544324123395,41.774455345796284,0.0
2026-04-15,43.95956007221074,45.86136883325029,43.73173946720443,44.62321090698242,36638741,43.76937713623047,42.823424911499025,43.73025131225586,53.07589739667843,-0.208074125658662,-0.20880374133998933,0.0007296156813273169,0.0,0.0
2026-04-16,45.276958227319696,46.05947494506836,43.38505306351405,46.05947494506836,31879247,44.308223724365234,43.03044509887695,43.64506607055664,57.08258341816352,0.006772004970500234,-0.1656885920778914,0.17246059704839165,0.0,0.0
2026-04-17,46.00994955412165,48.53579098217634,45.69298142550229,47.674034118652344,34665205,45.195735168457034,43.67824935913086,43.74560470581055,61.1033251286863,0.30381831483799004,-0.07178721069471511,0.37560552553270515,0.0,0.0
2026-04-20,47.19857978482081,48.41692668241755,46.534925197868326,48.367401123046875,29452514,46.08126602172852,44.38053245544434,43.875363731384276,62.71864373096948,0.5883959161976975,0.060249414683767405,0.5281465015139301,0.0,0.0
2026-04-21,48.18910726002658,49.86309539029325,46.663695811490236,49.42726516723633,31169922,47.23027725219727,45.37105865478516,44.20322818756104,65.10420454294118,0.8891977678969383,0.22603908532640157,0.6631586825705367,0.0,0.0
2026-04-22,49.06076818027412,54.369989942268255,48.832947576572785,52.894107818603516,40619958,48.884456634521484,46.32691688537598,44.69056720733643,71.52309821000395,1.391292674973812,0.45908980325588367,0.9322028717179283,0.0,0.0
2026-04-23,53.5775677080607,57.252419373515295,49.833379503903785,51.78471374511719,49206077,50.02950439453125,47.16886405944824,45.065976524353026,67.25949228168568,1.6803180159670532,0.7033354457981176,0.9769825701689356,0.0,0.0
2026-04-24,51.210212474843296,51.91348526858091,48.84285512953397,49.47679138183594,30474478,50.39005584716797,47.7928955078125,45.31905612945557,59.335156528427305,1.703505681315768,0.9033694929016477,0.8001361884141204,0.0,0.0
2026-04-27,49.476791470293456,52.299790029672174,49.43716950981422,50.913055419921875,28081445,50.89918670654297,48.490226364135744,45.597394180297854,62.31107359827901,1.8168332548543447,1.086062245292187,0.7307710095621576,0.0,0.0
2026-04-28,50.74466247594203,53.56766473036362,50.39797977840019,51.71537780761719,29146973,51.35680923461914,49.2935432434082,45.96091728210449,63.90036606625652,1.9489209373590768,1.2586339837055651,0.6902869536535117,0.0,0.0
2026-04-29,51.50737033544818,54.16198126271362,50.91305603530858,53.478519439697266,27427274,51.47369155883789,50.179074096679685,46.50124950408936,67.17606291706792,2.170847987608667,1.4410767844861856,0.7297712031224814,0.0,0.0
2026-04-30,53.468611770578306,55.826065535005355,52.993159577330175,55.51900100708008,35432059,52.22054901123047,51.12502670288086,47.077735900878906,70.51102390269367,2.4827569071383593,1.6494128090166202,0.833344098121739,0.0,0.0
2026-05-06,56.45009510703516,61.07585108216176,56.093505036945466,59.282997131347656,43094914,54.18179016113281,52.28592300415039,47.982086181640625,75.46341921704712,2.9990982653195672,1.9193499002772096,1.0797483650423576,0.0,0.0
2026-05-07,60.46172816908594,60.71926335265701,58.658970548414125,60.02589416503906,27697946,56.00435791015625,53.45177230834961,48.91615238189697,76.30909031417255,3.4287238988862683,2.2212246999990213,1.207499198887247,0.0,0.0
2026-05-08,59.18394641918747,63.5917854309082,57.50995833263275,63.5917854309082,37217709,58.37963943481445,54.8682243347168,50.11964149475098,79.89161220125345,4.010709964640206,2.579121752927258,1.4315882117129481,0.0,0.0
2026-05-11,63.611602520614,69.95097258378814,63.205486873909784,68.16802215576172,32911022,61.31753997802734,56.39561576843262,51.3612663269043,83.36765866958645,4.786031778086567,3.02050375795912,1.765528020127447,0.0,0.0
2026-05-12,67.65294717124985,73.81401421424002,66.58317698740628,73.39799499511719,31331014,64.89333877563476,58.55694389343262,52.86290397644043,86.28551253850951,5.756141781184446,3.5676313626041853,2.188510418580261,0.0,0.0
2026-05-13,72.66500976480332,80.73780059814453,71.37732255563873,80.73780059814453,32817178,69.18429946899414,61.683044815063475,54.737970161437985,89.15973226131825,7.036113976660069,4.261327885415362,2.7747860912447067,0.0,0.0
2026-05-14,79.24210288683182,82.20377436623473,73.23951601143138,73.37818908691406,45847428,71.85475845336914,63.929558181762694,56.20989227294922,72.70596214889319,7.371666043710505,4.883395517074391,2.4882705266361143,0.0,0.0
2026-05-15,72.70463402261478,78.79637245425366,72.40747310122121,75.78517150878906,36070605,74.2934356689453,66.33653755187989,57.81504039764404,74.37174511257425,7.7425653658658575,5.455229486832684,2.287335879033174,0.0,0.0
2026-05-18,75.78517331140333,83.36270141601562,74.79464695935248,83.36270141601562,32771849,77.33237152099609,69.32495574951172,59.7520149230957,78.76546868596623,8.549396959972995,6.074062981460746,2.475333978512249,0.0,0.0
2026-05-19,82.53065016390521,86.57199923999966,80.12367097740501,80.80713653564453,33365595,78.81419982910157,71.85376930236816,61.48939800262451,74.14846925688016,8.880238224614523,6.635298030091501,2.2449401945230214,0.0,0.0
2026-05-20,80.826947471061,88.03797798486953,78.41006835111006,85.66072082519531,35059107,79.79878387451171,74.49154167175293,63.38873233795166,76.91601661151724,9.425425560755222,7.193323536224246,2.2321020245309766,0.0,0.0
2026-05-21,85.97769107430084,88.02808033729855,80.2920643265486,80.89628601074219,29263393,81.30240325927734,76.57858085632324,65.01517658233642,69.09620179922767,9.36508550488908,7.6276759299572126,1.7374095749318679,0.0,0.0
2026-05-22,81.21325381027007,85.73995895478406,80.0345325855008,81.5599365234375,29003883,82.45735626220703,78.37539596557617,66.62181015014649,69.56042937433628,9.264026692845562,7.954946082534883,1.3090806103106791,0.0,0.0
2026-05-25,81.71842496011972,82.79809506854058,75.6762156563099,80.11376953125,46661085,81.80756988525391,79.569970703125,67.98279323577881,67.19178981433028,8.963912858473478,8.156739437722601,0.8071734207508765,0.0,0.0
2026-05-26,78.01385348253748,79.14305285965766,74.29937985855902,75.27999877929688,39792279,80.70214233398437,79.75817108154297,69.1575574874878,59.85525025946943,8.241028137844125,8.173597177746906,0.06743096009721938,0.0,0.0
2026-05-27,76.0,82.80999755859375,75.5,82.80999755859375,43661628,80.13199768066406,79.96539077758788,70.82421779632568,66.07034843184506,8.181434277718381,8.175164597741201,0.006269679977179976,0.0,0.0
2026-05-28,85.19999694824219,85.83000183105469,79.83000183105469,82.0199966430664,36037425,80.3567398071289,80.82957153320312,72.3795648574829,64.93452126151594,7.9784881971479535,8.135829317622552,-0.15734112047459803,0.0,86.68830184936523
2026-05-29,82.02999877929688,83.91999816894531,77.0,77.9000015258789,36422762,79.62475280761718,81.0410545349121,73.688796043396,59.21702329409002,7.3999013361031984,7.988643721318681,-0.5887423852154825,0.0,0.0
2026-06-01,77.94999694824219,79.94999694824219,75.0,75.66000366210938,31788086,78.73399963378907,80.27078475952149,74.7978702545166,56.31379773419361,6.683573893603864,7.727629755775718,-1.044055862171854,0.0,0.0
2026-06-02,75.31999969482422,77.62999725341797,71.33000183105469,76.66000366210938,33796225,79.01000061035157,79.85607147216797,75.85492038726807,57.31979722169845,6.1259546848809805,7.40729474159677,-1.2813400567157895,0.0,0.0
2026-06-03,76.58999633789062,79.68000030517578,74.5199966430664,76.5,26710271,77.74800109863281,78.93999938964843,76.71577053070068,57.09325306626557,5.606498264147703,7.047135446106957,-1.4406371819592536,0.0,0.0
2026-06-04,75.55000305175781,76.48999786376953,74.30000305175781,74.58000183105469,21609634,76.26000213623047,78.3083709716797,77.44347591400147,54.318942362584124,4.982462772726876,6.63420091143094,-1.6517381387040642,0.0,0.0
2026-06-05,73.95999908447266,74.56999969482422,71.19000244140625,72.05000305175781,29203073,75.09000244140626,77.35737762451171,77.86638679504395,50.81492855955857,4.234942610185712,6.154349251181895,-1.9194066409961827,0.0,0.0
2026-06-08,71.4000015258789,72.5,66.33000183105469,67.95999908447266,28910832,73.55000152587891,76.14200057983399,77.85598564147949,45.68431057305114,3.274749088181295,5.578429218581775,-2.3036801304004797,0.0,0.0
2026-06-09,70.37999725341797,72.26000213623047,68.5,70.95999908447266,25691607,72.41000061035156,75.71000061035156,77.73408584594726,49.69630615132326,2.7244578776287653,5.007634950391173,-2.283177072762408,0.0,0.0
2026-06-10,69.66999816894531,70.5199966430664,67.0,68.33999633789062,19556890,70.77799987792969,74.26300048828125,77.11419563293457,46.46814184700822,2.0532670191764737,4.4167613641482335,-2.36349434497176,0.0,0.0
2026-06-11,68.75,70.25,66.01000213623047,67.06999969482422,18435078,69.2759994506836,72.76800079345703,76.79878616333008,44.944124344622935,1.4026959076182095,3.8139482728422287,-2.411252365224019,0.0,0.0
2026-06-12,69.5,69.5,66.87999725341797,67.18000030517578,20310914,68.30199890136718,71.69600067138671,76.36852760314942,45.11203913443845,0.8857790351989792,3.2283144253135787,-2.3425353901145995,0.0,0.0
2026-06-15,67.98999786376953,70.66000366210938,67.41000366210938,70.4000015258789,30631145,68.78999938964844,71.17000045776368,75.72039260864258,49.926410883388904,0.7275590298531114,2.728163346221485,-2.0006043163683738,0.0,0.0
2026-06-16,70.87999725341797,73.9000015258789,69.88999938964844,72.06999969482422,47799816,69.01199951171876,70.71100006103515,75.28353576660156,52.264949539781014,0.7285254433600841,2.3282357656492048,-1.5997103222891207,0.0,0.0
2026-06-17,71.73999786376953,73.36000061035156,69.54000091552734,70.87000274658203,37163573,69.51800079345703,70.14800033569335,74.5439998626709,50.441990632437886,0.6252540684033789,1.9876394262000396,-1.3623853577966607,0.0,0.0
2026-06-18,70.5,77.81999969482422,70.30000305175781,74.62999725341797,47944037,71.03000030517578,70.15299987792969,74.23068542480469,55.66052601535978,0.8371606262515172,1.7575436662103352,-0.920383039958818,69.59700302124024,0.0
2026-06-22,75.0,79.79000091552734,72.16999816894531,77.80999755859375,55922386,73.15599975585937,70.72899932861328,74.0431884765625,59.54091669012628,1.2473192286679193,1.655498778701852,-0.4081795500339327,0.0,0.0
2026-06-23,76.70999908447266,76.80000305175781,70.02999877929688,70.80000305175781,45187945,73.23600006103516,71.0129997253418,73.57750015258789,49.29866832100178,0.9952522558999135,1.5234494741414644,-0.5281972182415509,0.0,0.0
2026-06-24,69.25,70.88999938964844,66.79000091552734,69.08999633789062,38755711,72.63999938964844,70.8259994506836,73.26800003051758,47.167172665775674,0.650011188882587,1.348761817089689,-0.6987506282071019,0.0,0.0
2026-06-25,68.81999969482422,72.4000015258789,67.12000274658203,71.72000122070312,31033014,72.80999908447265,71.16399993896485,72.71350021362305,50.69785391025383,0.5819165978098084,1.1953927732337128,-0.6134761754239044,0.0,0.0
2026-06-26,70.01000213623047,70.5,64.55000305175781,65.16000366210938,42621780,70.91600036621094,70.97300033569336,71.8705005645752,42.982164360636574,-0.0013700420103646138,0.9560402101848974,-0.957410252195262,0.0,71.205
2026-06-29,65.37999725341797,66.0,60.5,62.540000915527344,45536198,67.86200103759765,70.50900039672851,71.10250053405761,40.34146142280403,-0.6673484542234718,0.6313624773032236,-1.2987109315266954,0.0,0.0
2026-06-30,62.880001068115234,65.0999984741211,62.0099983215332,63.20000076293945,26847203,66.34200057983398,69.78900032043457,70.47950038909912,41.319490830589636,-1.1288717414433336,0.27931563355391215,-1.4081873749972458,0.0,0.0
2026-07-01,63.20000076293945,63.59000015258789,57.970001220703125,58.58000183105469,39317396,64.2400016784668,68.44000053405762,69.57550029754638,36.774725473802036,-1.8461463486013372,-0.1457767628771377,-1.7003695857241996,0.0,0.0
2026-07-02,58.099998474121094,60.47999954223633,57.0,57.5099983215332,26930621,61.39800109863281,67.10400009155273,68.62600021362304,35.79279634315431,-2.4724313339023354,-0.6111076770821773,-1.861323656820158,0.0,0.0
2026-07-03,57.9900016784668,60.65999984741211,57.75,58.0,27038038,59.966000366210935,65.44100036621094,67.79700012207032,36.62730326285571,-2.895846144800032,-1.0680553706257483,-1.8277907741742838,0.0,0.0
2026-07-06,58.880001068115234,62.66999816894531,58.72999954223633,60.959999084472656,28867124,59.65,63.75600051879883,67.24249992370605,41.567868177364495,-2.9584550167442814,-1.446135299849455,-1.5123197168948264,0.0,0.0
2026-07-07,61.939998626708984,61.939998626708984,56.0,56.38999938964844,24603080,58.2879997253418,62.31500015258789,66.66399993896485,36.79798505076546,-3.338351344871839,-1.8245785088539317,-1.5137728360179072,0.0,0.0
2026-07-08,56.97999954223633,57.77000045776367,53.900001525878906,54.0,23026696,57.37199935913086,60.806000518798825,65.81599998474121,34.564193152107855,-3.7886022501873526,-2.217383257120616,-1.5712189930667368,0.0,0.0
2026-07-09,54.630001068115234,56.279998779296875,52.70000076293945,56.0,25697667,57.06999969482422,59.23400039672852,65.19900016784668,37.95825362430911,-3.9386438170278666,-2.561635369102066,-1.3770084479258005,0.0,0.0
2026-07-10,56.099998474121094,57.20000076293945,54.4900016784668,54.54999923706055,21601151,56.37999954223633,58.172999954223634,64.5730001449585,36.48087347025106,-4.126982497869271,-2.874704794855507,-1.252277703013764,0.0,0.0
