trade_date,open,high,low,close,vol
2024-06-19,9.95113664588539,10.113956081218632,9.941558817126488,10.04691219329834,25884458
2024-06-20,10.0181793709069,10.209731374354146,10.008601542386538,10.180998802185059,26549362
2024-06-21,10.190577663682163,10.228888068254978,10.046912961490031,10.171422004699707,20850394
2024-06-24,10.161843299865723,10.267197588409804,10.133110727259163,10.161843299865723,30072945
2024-06-25,10.190577060213263,10.200153975745268,9.999024135300532,10.133111000061035,29507003
2024-06-26,10.152266735894218,10.267197943689483,10.027757699101336,10.123533248901367,23864661
2024-06-27,10.133110922370092,10.248042128401327,10.094800520359682,10.142688751220703,27302439
2024-06-28,10.133110211934838,10.362972607881586,10.075645069644136,10.324662208557129,30060687
2024-07-01,10.353396221174227,10.621569030123712,10.334240563838971,10.583258628845215,30756109
2024-07-02,10.583259127713848,10.803543717100878,10.506638321545136,10.73650074005127,36366438
2024-07-03,10.726922560377151,10.851431594680374,10.6407239279063,10.774810791015625,26276657
2024-07-04,10.784388521849086,10.97594052927077,10.784388521849086,10.889741897583008,28109060
2024-07-05,10.889741897583008,10.889741897583008,10.889741897583008,10.889741897583008,0
2024-07-08,10.832276996534825,11.301579653658026,10.79396659418583,11.177070617675781,39986700
2024-07-09,11.186647748028454,11.28242329122394,11.119603863060432,11.253690719604492,31142998
2024-07-10,11.244113616496046,11.2920018478785,10.9472082260305,11.071717262268066,34972475
2024-07-11,11.033406991030489,11.157915115356445,10.956785271872285,11.157915115356445,22646888
2024-07-12,11.15791488595093,11.24411351901363,10.96636287547384,10.975940704345703,26102716
2024-07-15,10.995095919267493,11.244114000241249,10.880164708062392,11.234536170959473,27821598
2024-07-16,11.24411392211914,11.32073472905686,11.148338370143025,11.24411392211914,20833356
2024-07-17,11.205802859575453,11.330311891874203,11.014250853497378,11.110027313232422,28079826
2024-07-18,11.081294377728343,11.3686228578142,10.966363168372412,11.359045028686523,29811600
2024-07-19,11.339889526367188,11.483553300117963,11.272846553735759,11.339889526367188,27723134
2024-07-22,11.320734572149256,11.339890230314218,10.918474884605592,11.263269424438477,36036639
2024-07-23,11.215380898807956,11.454821139249294,11.205803069976215,11.397355079650879,25316032
2024-07-24,11.426088410690001,11.713415964596786,11.320734121758296,11.627218246459961,38199894
2024-07-25,11.627218659747731,11.646373404439428,11.320734524152133,11.473976135253906,32014290
2024-07-26,11.473976087442564,11.483553916444528,11.062139487670656,11.167492866516113,35005551
2024-07-29,11.129182984052155,11.32073500608388,11.062140004689075,11.215381622314453,27684058
2024-07-30,11.215380923517111,11.349467787280805,11.023828913420429,11.081294059753418,24014744
2024-07-31,11.071717323334994,11.071717323334994,10.659879809923217,10.956785202026367,46985906
2024-08-01,10.918474815950702,11.157915061154814,10.889742242275982,11.062139511108398,25345744
2024-08-02,11.062139083364901,11.167492458359837,10.966362623629857,11.110027313232422,18821997
2024-08-05,11.08129416028674,11.119604562653642,10.85143174608533,10.966362953186035,23260055
2024-08-06,10.966363305820492,11.090872345864645,10.841854265776337,10.92805290222168,21567830
2024-08-07,10.928052201863252,11.13875986484889,10.908897457987473,11.00467300415039,18812499
2024-08-08,11.023828328021134,11.0717165563503,10.899319299722096,10.937629699707031,13621773
2024-08-09,10.88016399144081,10.966362622515184,10.803543189017368,10.899319648742676,14630242
2024-08-12,10.947207956505524,11.090871733723782,10.851431496098671,10.889741897583008,20059500
2024-08-13,10.9184750869679,11.157915338115373,10.889742512579984,11.033407211303711,25878500
2024-08-14,11.090871961723987,11.502709471190961,10.966362925992298,11.282423973083496,41077048
2024-08-15,11.24411324260601,11.493131306800777,11.186648097571533,11.426088333129883,27350475
2024-08-16,11.416511011764085,11.454821414619989,11.253691571278479,11.368622779846191,21453086
2024-08-19,11.406933026635382,11.445243428967133,11.234535759446482,11.387778282165527,20602212
2024-08-20,11.387777814710295,11.473975531374387,11.339889585413353,11.435665130615234,18916052
2024-08-21,11.43566628125543,11.43566628125543,11.282424662799867,11.416511535644531,15356633
2024-08-22,11.397355831455386,11.75172821446904,11.368623256456905,11.732572555541992,27293501
2024-08-23,11.722994055906385,11.780460116010257,11.186648424099761,11.282423973083496,54486995
2024-08-26,11.234535686394723,11.26326917300073,10.96636287181624,11.18664836883545,32936161
2024-08-27,11.138759708284988,11.186647937389345,10.966362448866096,11.023828506469727,26368001
2024-08-28,11.05256200789914,11.22495928181357,11.033407262682022,11.129182815551758,36699052
2024-08-29,11.090872643194796,11.090872643194796,10.62156995818002,10.688612937927246,49209608
2024-08-30,10.650301149086888,10.707767205252885,10.315085380526492,10.525792121887207,84795665
2024-09-02,10.430017100186088,10.688612082363518,10.391706698626765,10.573680877685547,48480747
2024-09-03,10.583258907186716,10.640724053919799,10.267197859978646,10.343818664550781,34439191
2024-09-04,10.295931108433738,10.477905302876323,10.248042874088185,10.372551918029785,24292791
2024-09-05,10.391707301932657,10.439594621617964,10.23846477340662,10.401284217834473,20442839
2024-09-06,10.401283866310086,10.564103305235253,10.391706950731933,10.439594268798828,18130874
2024-09-09,10.506637471982293,10.516214386934951,10.334240215346643,10.410861015319824,24922665
2024-09-10,10.401283733164345,10.58325882770046,10.238464296323412,10.35339641571045,23686089
2024-09-11,10.276774422899333,10.315085737262939,9.912826070365153,9.960713386535645,34933349
2024-09-12,9.912826244241804,10.085222594941925,9.836205440954636,10.04691219329834,28539862
2024-09-13,10.046912900046676,10.056490729479329,9.912826941557888,9.970292091369629,20381115
2024-09-18,9.941558760346094,10.123532938765786,9.884092701512918,9.951136589050293,16821711
2024-09-19,9.960713327452487,9.979868984520666,9.721273094452263,9.864937782287598,33733668
2024-09-20,9.87451611879949,9.960713839864585,9.807472229003906,9.807472229003906,39672600
2024-09-23,10.037334442138672,10.094800501744334,9.826627688165981,10.037334442138672,25732189
2024-09-24,10.104378404396007,10.267197842177511,9.941558966614503,10.23846435546875,37660682
2024-09-25,10.305507737183964,10.487481910422925,10.276774251889398,10.295929908752441,41227044
2024-09-26,10.28635260442566,10.343818664550781,10.06606801962878,10.343818664550781,41742658
2024-09-27,10.439594387000064,10.439594387000064,10.180999395621146,10.430017471313477,31098371
2024-09-30,10.506638215306221,11.148338145524606,10.391707007215294,11.062139511108398,98931442
2024-10-08,11.972011708081062,11.972011708081062,10.535370303111335,10.698189735412598,150334708
2024-10-09,10.592836839965464,10.679034560910228,10.228887557983398,10.228887557983398,78031590
2024-10-10,10.334241513231762,10.726923390759522,10.295931108433738,10.372551918029785,79046530
2024-10-11,10.439594947942428,10.487483182516717,10.008602663558035,10.056490898132324,58054016
2024-10-14,10.133111600126892,10.276775388926929,10.018180386408442,10.171422004699707,59615940
2024-10-15,10.113955903814047,10.200153620956137,9.960713386535645,9.960713386535645,42497954
2024-10-16,9.941559683189293,10.104379132706613,9.912827107801562,10.056490898132324,27777239
2024-10-17,10.14268885735563,10.161843601865257,9.817049980163574,9.817049980163574,35658678
2024-10-18,9.884093181320825,10.08522302691245,9.71169682323662,9.999024391174316,46286302
2024-10-21,10.008602071606559,10.018179900633363,9.750007081627176,9.807472229003906,49594609
2024-10-22,9.807472490888669,10.027757997427122,9.807472490888669,9.989447593688965,34539575
2024-10-23,9.979869395751773,10.075645858255234,9.893670762177067,9.922403335571289,27930977
2024-10-24,9.931981164500042,9.979869395751773,9.836205615388621,9.922403335571289,18335800
2024-10-25,9.941559279440602,9.979869682865743,9.654230797056018,9.682963371276855,49965195
2024-10-28,9.654230915148585,9.702119148363805,9.52972187414584,9.673386573791504,31289710
2024-10-29,9.67338536270896,9.759583075634136,9.558453252024798,9.59676456451416,36980612
2024-10-30,9.53929910918434,9.625497740923286,9.299858871417054,9.424367904663086,47579900
2024-10-31,9.376479654415018,9.481833029986596,9.26154845013911,9.319013595581055,39509893
2024-11-01,9.290281389658029,9.45310083049199,9.251970986720158,9.38605785369873,34184993
2024-11-04,9.424367982307103,9.433945811110787,9.299858948035286,9.414790153503418,24347320
2024-11-05,9.376479829087524,9.424368060109257,9.338169426948545,9.40521240234375,36089713
2024-11-06,9.395635509207375,9.472256313667632,9.290281218030493,9.299859046936035,41401468
2024-11-07,9.309436254888912,9.386057054238451,9.290280598355539,9.366901397705078,31467297
2024-11-08,9.395635760863216,9.577609947982374,9.357325357606971,9.376480102539062,49464803
2024-11-11,9.357325028831443,9.376479773090523,9.28070331161904,9.309436798095703,31202098
2024-11-12,9.299859227218583,9.36690220407296,9.146617615327402,9.175350189208984,47754068
2024-11-13,9.156195245136402,9.577609668665175,9.098729185231916,9.40521240234375,67239563
2024-11-14,9.462678659574472,9.481833404347379,9.347747450760862,9.38605785369873,47811225
2024-11-15,9.357325129750638,9.405212447610817,9.19450569152832,9.19450569152832,41657302
2024-11-18,9.22323859228854,9.376480207021098,9.22323859228854,9.26154899597168,35906111
2024-11-19,9.261548667246203,9.280703411711865,9.137039631347252,9.19450569152832,28190206
2024-11-20,9.194506173283065,9.242393493652344,9.117885364621714,9.242393493652344,27165227
2024-11-21,9.204082933750934,9.309437228923622,9.194506017874204,9.26154899597168,17905530
2024-11-22,9.280703055409736,9.328591284823444,9.012530249441786,9.02210807800293,31680661
2024-11-25,9.031686003896183,9.117884635091393,8.878444398834482,8.907176971435547,29874644
2024-11-26,8.907177558670783,8.95506579175776,8.820978921792642,8.840133666992188,18255867
2024-11-27,8.830555998062316,9.069996229686842,8.830555998062316,9.031685829162598,37242013
2024-11-28,9.060419346271921,9.060419346271921,8.916755557668882,8.926332473754883,18284600
2024-11-29,8.955065201365333,8.983797773966398,8.907176971435547,8.907176971435547,20812400
2024-12-02,8.926331772660994,9.012530404409423,8.878444455815886,9.002952575683594,26706163
2024-12-03,9.01253074822659,9.184928018300196,8.974220345253796,9.175350189208984,40686701
2024-12-04,9.16577185593414,9.242392657665034,9.09872888276761,9.232815742492676,31856312
2024-12-05,9.23281679566552,9.242393711930303,8.983798704939016,9.012531280517578,41020482
2024-12-06,9.002952343725417,9.060418401207782,8.983797600159294,9.031685829162598,26821556
2024-12-09,9.041263168842816,9.271126496175054,8.955065448659271,9.19450569152832,40500952
2024-12-10,9.25197038592058,9.271126042841624,9.117884441041266,9.137039184570312,36657345
2024-12-11,9.117885236770478,9.184928215061062,9.098729578177698,9.156195640563965,18547418
2024-12-12,9.146617784922261,9.319014144800352,9.127462126384655,9.26154899597168,41060750
2024-12-13,9.242392812957194,9.347747102151354,9.21366024017334,9.21366024017334,33330595
2024-12-16,9.213659572165177,9.443521964554574,9.213659572165177,9.395634651184082,57638328
2024-12-17,9.395635430741631,9.529721380731269,9.290281140444595,9.309436798095703,49693582
2024-12-18,9.347747278071704,9.443522826951007,9.280703389124952,9.299859046936035,36187852
2024-12-19,9.251970995154574,9.309437056309795,9.156195444418614,9.175350189208984,30431196
2024-12-20,9.184927609797915,9.242392755005302,9.108306807260057,9.117884635925293,43515482
2024-12-23,9.108307535191022,9.299859556844401,8.935910259006937,9.242393493652344,50364435
2024-12-24,9.251970986720158,9.405212598471639,9.19450583900938,9.38605785369873,38554469
2024-12-25,9.414790598316294,9.500989234837956,9.366902365427363,9.472256660461426,36884698
2024-12-26,9.462677948150567,9.472255776512966,9.232815547804881,9.251970291137695,37063473
2024-12-27,9.261548567359961,9.34774720000589,9.184927763539587,9.309436798095703,27190479
2024-12-30,9.2998589720424,9.386057604714026,9.05084090285594,9.098729133605957,50423803
2024-12-31,9.0699964831707,9.232815918297137,9.060418654423962,9.108306884765625,34442513
2025-01-02,9.079573758877027,9.137039820246148,8.820978766196129,8.859289169311523,50141167
2025-01-03,8.859288292656645,8.993375146988233,8.820977893332188,8.849710464477539,34922687
2025-01-06,8.868867273811746,8.88802201926816,8.667737422862942,8.830556869506836,34412191
2025-01-07,8.830556699114949,8.830556699114949,8.696469829939018,8.74435806274414,24100104
2025-01-08,8.753935345927594,8.888021293347396,8.71562494475165,8.801822662353516,31923891
2025-01-09,8.763512556613763,8.77309038557864,8.667737007141113,8.667737007141113,28573909
2025-01-10,8.667736911021342,8.68689165534664,8.53365004717612,8.57196044921875,24507400
2025-01-13,8.524071616397743,8.619848071437165,8.47618430227,8.533649444580078,19141264
2025-01-14,8.552805953625878,8.648581504821777,8.533650295351462,8.648581504821777,18963404
2025-01-15,8.62942635288775,8.763512300915561,8.581538122852667,8.591115951538086,21818805
2025-01-16,8.610270422960538,8.648580823097493,8.571960022823584,8.619848251342773,14908009
2025-01-17,8.610271126786001,8.639004614281456,8.543228149414062,8.543228149414062,21645550
2025-01-20,8.562382288918903,8.591115774382654,8.476184572703636,8.50491714477539,22669146
2025-01-21,8.524072516574295,8.533650345768088,8.428296964812555,8.437874794006348,26231184
2025-01-22,8.4570289157278,8.610270517966493,8.437874172143962,8.50491714477539,34675117
2025-01-23,8.495339471118532,8.763512279923802,8.485761642456055,8.485761642456055,41470141
2025-01-24,8.485761994338226,8.504917652457516,8.38040861485829,8.4474515914917,29618341
2025-01-27,8.457029412871805,8.734780061604923,8.447451583820856,8.658159255981445,48901061
2025-02-05,8.696470371912426,8.706048201748764,8.533650918263165,8.581539154052734,28734989
2025-02-06,8.581537851205818,8.62942607972501,8.524071794304392,8.619848251342773,19153853
2025-02-07,8.600693022402714,8.619848680120047,8.552805704893451,8.57196044921875,28572962
2025-02-10,8.58153847441507,8.610271048256408,8.533650242418135,8.55280590057373,20167406
2025-02-11,8.562382919957402,8.571960749151197,8.428296964812555,8.437874794006348,38395800
2025-02-12,8.447451339294224,8.447451339294224,8.31336539003052,8.370830535888672,40921994
2025-02-13,8.361253306617279,8.46660760389784,8.342098561088507,8.409141540527344,26716286
2025-02-14,8.409140839940262,8.543227701038905,8.370830438682367,8.485761642456055,27301129
2025-02-17,8.47618430227,8.533649444580078,8.303787048555826,8.533649444580078,41954700
2025-02-18,8.524072491083759,8.629426785116303,8.495339916980367,8.543228149414062,37954936
2025-02-19,8.524072491083759,8.591116381847758,8.495339916980367,8.543228149414062,20303005
2025-02-20,8.524072413340338,8.591116303492868,8.466607265657661,8.55280590057373,19975492
2025-02-21,8.562382642468895,8.581538300235687,8.437874520552882,8.466607093811035,29692845
2025-02-24,8.447452064236028,8.552806363003954,8.389986913446345,8.399564743041992,29751143
2025-02-25,8.389986468128344,8.42829687108542,8.332520406996702,8.342098236083984,20866805
2025-02-26,8.342097962959597,8.399564022209773,8.322942305412196,8.370830535888672,18727797
2025-02-27,8.370830381015017,8.40914078200899,8.313365236220063,8.389986038208008,22145590
2025-02-28,8.370830557082323,8.437874445275943,8.255899351683007,8.265477180480957,41311174
2025-03-03,8.198433953381132,8.294209498237155,8.160123552760323,8.18885612487793,37735925
2025-03-04,8.179278647263802,8.198434305091979,8.112235671649259,8.150546073913574,22751893
2025-03-05,8.140968146283694,8.265477180480957,8.10265774448392,8.265477180480957,26334814
2025-03-06,8.246321678161621,8.255899507139919,8.169700873119323,8.246321678161621,21343760
2025-03-07,8.24632184911673,8.37083088823968,8.198434530016572,8.332520484924316,26325270
2025-03-10,8.342098392297924,8.409141370380238,8.29421015935681,8.322942733764648,26241078
2025-03-11,8.303787638337427,8.42829667337522,8.255899407416425,8.361252784729004,24249801
2025-03-12,8.351675970138812,8.361252885725067,8.16012395753307,8.246321678161621,29378381
2025-03-13,8.246322043850148,8.332520681693278,8.2367451278392,8.313365936279297,23840060
2025-03-14,8.31336539003052,8.399564022209773,8.30378756125682,8.370830535888672,22029773
2025-03-17,8.38040793825919,8.466606566052572,8.332519710219312,8.418718338012695,22498078
2025-03-18,8.42829687108542,8.42829687108542,8.332520406996702,8.342098236083984,18601502
2025-03-19,8.361252457632618,8.524071888359229,8.342097714048782,8.50491714477539,40437989
2025-03-20,8.524072240327344,8.543227898094138,8.447451436044242,8.466607093811035,22675875
2025-03-21,8.476185433358271,8.524072753876245,8.380408965538141,8.409141540527344,21385211
2025-03-24,8.41871866860274,8.50491729978101,8.399563924669799,8.485761642456055,21505830
2025-03-25,8.485761986632594,8.667737085032392,8.43787466816196,8.658159255981445,45803719
2025-03-26,8.64858115418258,8.734779786138581,8.54322777812081,8.686891555786133,37370802
2025-03-27,8.686891498216236,8.715624984272495,8.562382465481827,8.591115951538086,28713470
2025-03-28,8.591116202206177,8.696469580643704,8.543227970773831,8.667737007141113,25469300
2025-03-31,8.658159155448123,8.81140076491573,8.658159155448123,8.773090362548828,41195832
2025-04-01,8.773089935696206,8.849710736702042,8.706046963164098,8.820978164672852,28975180
2025-04-02,8.811400686881203,8.849711088908826,8.744357711680875,8.782668113708496,22515800
2025-04-03,8.744357005523364,9.002951969978756,8.725201349360466,8.964641571044922,47700358
2025-04-07,8.801822760596796,9.012530426112356,8.447451317415913,8.686891555786133,90727058
2025-04-08,8.744358051204648,9.031686534264143,8.629426840659264,8.955065727233887,73160912
2025-04-09,8.907177028601355,9.041262977194894,8.773090166615797,9.002952575683594,70802177
2025-04-10,8.983797930646148,8.983797930646148,8.859288896014043,8.888021469116211,52770571
2025-04-11,8.926332146415449,8.945487804669176,8.792246192207598,8.859289169311523,34202828
2025-04-14,8.840134108696075,8.926332749881196,8.763513297285327,8.897600173950195,32590261
2025-04-15,8.907177126779011,8.96464227298335,8.849711067182643,8.888021469116211,25657700
2025-04-16,8.92633223955349,8.955065727233887,8.830556687461703,8.955065727233887,34566148
2025-04-17,8.955065805384605,8.983798379923682,8.868867168375294,8.945487976074219,25762323
2025-04-18,8.897599297947611,8.92633187104978,8.849711067182643,8.888021469116211,18153100
2025-04-21,8.859289325583807,8.897599729374974,8.830556751088452,8.840133666992188,20810101
2025-04-22,8.830556687461703,9.079573853614002,8.830556687461703,8.955065727233887,43849200
2025-04-23,8.93591013316614,8.93591013316614,8.840133666992188,8.840133666992188,31619814
2025-04-24,8.811401532765075,8.926332749881196,8.811401532765075,8.897600173950195,27726189
2025-04-25,8.935909371155988,9.117884458690147,8.926331542676929,9.031685829162598,53237070
2025-04-28,9.069996809381811,9.251970995154574,8.983798174345008,9.175350189208984,58700682
2025-04-29,9.184928450947064,9.19450628048943,9.06041940707259,9.127462387084961,33422553
2025-04-30,9.14661693572998,9.184927335856298,9.031685735351031,9.14661693572998,26953928
2025-05-06,9.13703961360552,9.184927844764752,9.00295274903808,9.089151382446289,37288051
2025-05-07,9.117885041445819,9.19450584739141,9.050841151199386,9.175350189208984,31731408
2025-05-08,9.137039437155051,9.242392812957194,9.137039437155051,9.21366024017334,26347479
2025-05-09,9.242393157637677,9.462678659574472,9.223238412864768,9.38605785369873,44069221
2025-05-12,9.338170130018907,9.376480535042274,9.309437554599407,9.328592300415039,27224772
