trade_date,open,high,low,close,vol,MA5,MA10,MA20,RSI,MACD,MACD_Signal,MACD_Hist,Buy_Signal,Sell_Signal,Position,Portfolio_Value,BuyHold_Value
2026-02-26,37.76361006251505,37.97773481703243,37.47162412359303,37.666282653808594,59332534,37.78697052001953,38.118861770629884,37.66044254302979,39.79993431861995,,,,0.0,0.0,0,10049.62,9374.903867735677
2026-02-27,37.71494674682617,37.909605279047746,37.60788436846417,37.71494674682617,63703472,37.74025192260742,38.02542610168457,37.70424060821533,40.60589331337265,-0.24287967940141897,-0.3419216661003388,0.09904198669891984,0.0,0.0,0,10049.62,9387.016058313215
2026-03-02,37.56895121815487,37.83173967482809,37.393758913706066,37.637081146240234,68547313,37.73246536254883,37.934910202026366,37.76117782592773,39.69025994310168,-0.23515167158981853,-0.32056766719823476,0.08541599560841623,0.0,0.0,0,10049.62,9367.635793825584
2026-03-03,37.62735030377,38.493576867055545,37.5300228948086,38.133460998535156,138465642,37.77918319702148,37.90571174621582,37.81762847900391,47.77496972332844,-0.1868199203111658,-0.29381811782082096,0.10699819750965517,0.0,0.0,0,10049.62,9491.18165684361
2026-03-04,37.96799895991798,37.987465183764236,36.99471004442064,37.56895065307617,115193902,37.744144439697266,37.833687973022464,37.841960716247556,41.03745348833078,-0.1918563259806163,-0.27342575945278,0.08156943347216372,0.0,0.0,0,10049.62,9350.678537126138
2026-03-05,37.62735009368949,38.19185945836133,37.59815261372462,38.10426330566406,78336979,37.83174057006836,37.80935554504394,37.90765781402588,48.46016698265593,-0.1509128273558744,-0.2489231730333989,0.09801034567752448,37.22217108758738,0.0,1,10039.6,9483.91453238798
2026-03-06,38.05559627646911,38.269721032533994,37.90960516235434,38.15292739868164,46595667,37.91933670043945,37.829794311523436,37.940262985229495,49.08764063983164,-0.11323274748203005,-0.22178508792312512,0.10855234044109507,0.0,0.0,1,10052.4,9496.026722965518
2026-03-09,37.860941926477324,38.13346164644163,37.71494709775203,37.75387954711914,76677490,37.94269638061523,37.837580871582034,37.946102905273435,44.322479759509,-0.11425379274845682,-0.20027882888819146,0.08602503613973464,0.0,0.0,1,9947.45,9396.70619055703
2026-03-10,37.899870368181325,38.19186002336023,37.76361050925927,38.172393798828125,61371700,37.95048294067383,37.86483306884766,37.98357448577881,49.82387087317863,-0.08036596719124844,-0.17629625654880285,0.0959302893575544,0.0,0.0,1,10057.52,9500.871789087427
2026-03-11,38.250253432166915,38.44491195678711,37.90960379868349,38.44491195678711,68940710,38.125675201416016,37.93490982055664,38.04197177886963,53.075228069958214,-0.031160484798519406,-0.14726910219874617,0.11610861740022677,0.0,0.0,1,10129.19,9568.699866430747
2026-03-12,38.396248253832695,38.522776851756205,38.279454624181604,38.44491195678711,52772330,38.19380493164063,38.012772750854495,38.065817260742186,53.075228069958214,0.007745924310292196,-0.1162660968969385,0.12401202120723069,0.0,0.0,1,10129.19,9568.699866430747
2026-03-13,38.405981583002315,38.980222219596136,38.298919203040334,38.697967529296875,76527668,38.30281295776367,38.11107482910156,38.068250465393064,56.13622808464244,0.05832665034435536,-0.08134754744867972,0.13967419779303508,0.0,0.0,1,10195.75,9631.68382710662
2026-03-16,38.7077037578616,38.97049223192014,38.581175148988336,38.843963623046875,61094451,38.52082977294922,38.23176307678223,38.083336639404294,57.84475866026636,0.10893714516768682,-0.04329060892540641,0.15222775409309325,0.0,0.0,1,10234.14,9668.021348293698
2026-03-17,38.82449527686495,39.281942267401746,38.76610031657697,39.0483512878418,65622927,38.696021270751956,38.32325210571289,38.114481925964355,60.18297004919716,0.163652222404167,-0.0019020426594917247,0.16555426506365872,0.0,0.0,1,10287.9,9718.892168937571
2026-03-18,39.05808842654381,39.24301199906815,38.7271700195825,38.853694915771484,70583141,38.77777786254883,38.45172653198242,38.14270725250244,56.943492897075544,0.18912703417751686,0.03630377270791,0.15282326146960687,0.0,0.0,1,10236.7,9670.44340662742
2026-03-19,38.81476501706415,38.9704911031658,38.63957270609945,38.70770263671875,65024684,38.830335998535155,38.51207046508789,38.160713005065915,54.570977787720345,0.19528453072305751,0.0680999243109395,0.127184606412118,0.0,0.0,1,10198.31,9634.106834894807
2026-03-20,38.785563647643805,39.00942337615327,38.60064008148679,38.688236236572266,61580273,38.828389739990236,38.56560134887695,38.1976978302002,54.24643160876883,0.19633044019037982,0.09374602748682756,0.10258441270355226,0.0,0.0,1,10193.19,9629.261768772898
2026-03-23,38.52277777913927,38.63957141160201,37.5202876526926,37.64681625366211,95773829,38.58896026611328,38.55489501953125,38.19623794555664,40.402772970773725,0.11183626304299565,0.09736407459806118,0.014472188444934475,0.0,0.0,1,9919.29,9370.058801613768
2026-03-24,37.76361071929754,38.26972142153918,37.69548078945758,38.20159149169922,61633642,38.41960830688477,38.55781478881836,38.21132392883301,48.01380551501564,0.08861820861945091,0.09561490140233912,-0.006996692782888211,0.0,38.65241863575457,0,10055.15,9508.138913543056
2026-03-25,38.27945642713213,38.34758635703771,37.89987061548324,38.21132278442383,65381669,38.291133880615234,38.53445587158203,38.23468284606933,48.13891702307877,0.07019381658337664,0.09053068443854663,-0.020336867855169985,0.0,0.0,0,10055.15,9510.56097187678
2026-03-26,38.104262847031556,38.62983604408656,38.09452787862535,38.50331115722656,61679007,38.2502555847168,38.54029579162598,38.27653427124024,51.88093697321992,0.07825134183187288,0.08807481591721188,-0.009823474085338998,0.0,0.0,0,10055.15,9583.235064796469
2026-03-27,38.44491524727006,38.63957378855099,38.201592998869614,38.38651657104492,46800671,38.189911651611325,38.509150695800784,38.31011276245117,50.31699354762538,0.0743555175097157,0.08533095623571264,-0.010975438725996947,0.0,0.0,0,10055.15,9554.165617519486
2026-03-30,38.191858298410786,38.51304170667744,38.08479592472106,38.425445556640625,64605410,38.345637512207034,38.467298889160155,38.34953098297119,50.84883490120754,0.07356132331612031,0.08297702965179418,-0.009415706335673873,0.0,0.0,0,10055.15,9563.854800308838
2026-03-31,38.48384674625659,38.66877031385813,38.23078953500945,38.26972198486328,66309671,38.35926361083985,38.38943595886231,38.356344032287595,48.60731884671832,0.05967839252902962,0.07831730222724127,-0.01863890969821165,0.0,0.0,0,10055.15,9525.096170242501
2026-04-01,38.50331322959362,38.97049149256671,38.367049654190694,38.75636672973633,88152581,38.46827239990235,38.37970314025879,38.41571483612061,55.24670899405707,0.08694202022099518,0.08004224582599205,0.006899774395003125,37.983379157648784,0.0,1,10045.11,9646.219025472345
2026-04-02,38.79529865326356,38.85369361484082,38.52277893176233,38.697967529296875,53462988,38.50720367431641,38.3787296295166,38.44540004730224,54.33946969049758,0.10265299435803144,0.08456439553239993,0.018088598825631505,0.0,0.0,1,10029.99,9631.68382710662
2026-04-03,38.69796850212931,38.7563671779774,38.30865513488382,38.34758758544922,46448537,38.49941787719727,38.3446647644043,38.455133056640626,49.12690053434175,0.08584179060452612,0.08481987454682517,0.0010219160577009528,0.0,0.0,1,9939.24,9544.476434730133
2026-04-07,38.337853106105,38.54224290497981,37.91933853918826,37.94853973388672,52836661,38.40403671264649,38.37483711242676,38.464866065979,43.955373167782696,0.0398594885008734,0.07582779733763481,-0.035968308836761415,0.0,0.0,1,9835.89,9445.155902321643
2026-04-08,38.44491291042056,38.581172767193884,38.143192004134896,38.56170654296875,66949789,38.462433624267575,38.41084861755371,38.48433170318604,52.26977954377448,0.05229282075668351,0.07112080202144455,-0.01882798126476104,0.0,0.0,1,9994.7,9597.76931370773
2026-04-09,38.4254475428715,38.464379992189755,38.07506292461266,38.21132278442383,53585405,38.353424835205075,38.41084861755371,38.47265224456787,47.897018384963715,0.03348726476825448,0.06359409457080653,-0.030106829802552054,0.0,38.84902379211165,0,9894.05,9510.56097187678
2026-04-10,38.26972106954222,38.32811974292621,38.08479750636361,38.16265869140625,54320208,38.24636306762695,38.37678337097168,38.45853958129883,47.30509922753177,0.014489909895374353,0.05377325763572009,-0.03928334774034574,0.0,0.0,0,9894.05,9498.448781299241
2026-04-13,38.08479946101647,38.113996942805656,37.88040595008362,37.938804626464844,52514495,38.16460647583008,38.33201217651367,38.42058143615723,44.57613784777156,-0.01841648910173177,0.03933530828822972,-0.05775179738996149,0.0,0.0,0,9894.05,9442.73289453346
2026-04-14,37.95826830491646,38.13346060950182,37.90960460093222,38.08479690551758,50399861,38.19185791015625,38.297947311401366,38.38262310028076,46.73431234593256,-0.03234187358697227,0.02499987191318932,-0.05734174550016159,0.0,0.0,0,9894.05,9479.069466266072
2026-04-15,38.20159299935198,38.85369484292803,38.172395517640474,38.834232330322266,105210379,38.24636306762695,38.35439834594727,38.371917152404784,56.169583418048184,0.016900515744758593,0.023380000679503174,-0.006479484934744581,0.0,0.0,0,9894.05,9665.599289959975
2026-04-16,38.83423236673487,39.07755461536654,38.68823753243473,38.843963623046875,61725776,38.37289123535156,38.36315803527832,38.37143058776856,56.277883559165446,0.05606442229614572,0.029916885002831684,0.026147537293314038,38.30135515711038,0.0,1,9884.18,9668.021348293698
2026-04-17,38.78556176814775,38.8342291841279,38.444912133102044,38.464378356933594,58792518,38.43323516845703,38.339799118041995,38.3592643737793,50.98580593189609,0.05582917774137286,0.03509934355053992,0.020729834190832942,0.0,0.0,1,9787.77,9573.544932552653
2026-04-20,38.44491493760668,38.8342320170327,38.27945759217247,38.805030822753906,58877642,38.60648040771484,38.38554344177246,38.36510410308838,55.06918432164536,0.08218319506171667,0.04451611385277527,0.037667081208941404,0.0,0.0,1,9874.29,9658.331216049883
2026-04-21,38.843963273257074,39.077554263473246,38.79529956652953,38.805030822753906,54594915,38.75052719116211,38.47119255065918,38.42301483154297,55.06918432164537,0.10189436880202152,0.05599176484262452,0.045902603959397,0.0,0.0,1,9874.29,9658.331216049883
2026-04-22,38.80502983555993,38.96075592080812,38.56170759530946,38.678504943847656,50759455,38.719381713867186,38.48287239074707,38.44686050415039,53.161391150641215,0.1060831741980337,0.06601004671370636,0.04007312748432734,0.0,0.0,1,9842.16,9626.839710439175
2026-04-23,38.65903928073683,38.79529914320826,38.46438074314787,38.74663543701172,56948934,38.69991607666016,38.53640365600586,38.473626136779785,54.08382493830336,0.1135909878610164,0.07552623494316837,0.03806475291784803,0.0,0.0,1,9859.46,9643.796967138622
2026-04-24,38.6785058131871,38.73690077596595,38.308654960108846,38.328121185302734,62941438,38.672664642333984,38.55294990539551,38.464866638183594,47.849848149087066,0.08479294158757966,0.07737957627205064,0.007413365315529025,0.0,0.0,1,9753.16,9539.631368608225
2026-04-27,38.46438104885714,38.92182805890649,38.26972250972106,38.328121185302734,92616843,38.57728271484375,38.591881561279294,38.46194686889648,47.84984814908705,0.06126406839229048,0.07415647469609861,-0.012892406303808127,0.0,39.311046339495554,0,9743.42,9539.631368608225
2026-04-28,38.32811910292836,38.571441335428005,38.21132175811065,38.542240142822266,66930520,38.52472457885742,38.63762588500977,38.467786598205564,51.18823405413556,0.05921231456971299,0.07116764267082148,-0.011955328101108498,0.0,0.0,0,9743.42,9592.924247585823
2026-04-29,37.87067462090182,37.97773700432668,37.31590019115746,37.47162628173828,253311717,38.283348846435544,38.50136528015137,38.42788181304932,38.06661005224129,-0.028475063407036316,0.05123910145524992,-0.07971416486228625,0.0,0.0,0,9743.42,9326.455105425524
2026-04-30,37.37429700464107,37.48135566992711,37.10177357510541,37.24776840209961,116957410,37.983575439453126,38.34174575805664,38.35245189666748,35.98923792699772,-0.1147091070533719,0.018049459753525558,-0.13275856680689746,0.0,0.0,0,9743.42,9270.73826920528
2026-05-06,37.26723623440347,37.32563119747839,36.8097892220348,36.984981536865234,143177103,37.71494750976562,38.1938060760498,38.266802597045896,33.66658101910765,-0.201927220446791,-0.02594587628653776,-0.17598134416025324,0.0,0.0,0,9743.42,9205.332250195683
2026-05-07,37.03364485649014,37.14070723807855,36.92658247490173,36.936317443847656,79008987,37.43658676147461,38.00693473815918,38.19623908996582,33.23877481162274,-0.27184137117583873,-0.07512497526439796,-0.19671639591144077,0.0,0.0,0,9743.42,9193.220059618145
2026-05-08,37.01417849259665,37.160173323815684,36.887653599196454,36.92658233642578,86953912,37.11345520019531,37.81908988952637,38.145141220092775,33.14802983634504,-0.3242960975963456,-0.12495919973078748,-0.1993368978655581,0.0,0.0,0,9743.42,9190.797051829959
2026-05-11,36.93631761881287,36.96551510018337,36.692995373251264,36.95578384399414,92548934,37.01028671264648,37.64681777954102,38.06484508514404,33.73245334905962,-0.3593679584605596,-0.1718409514767419,-0.1875270069838177,0.0,0.0,0,9743.42,9198.065125740053
2026-05-12,36.96551453756728,37.12124062384444,36.8487209010601,36.88765335083008,96729929,36.938263702392575,37.460919570922854,37.99866161346436,33.007439588248324,-0.38818546191471626,-0.21510985356433676,-0.1730756083503795,0.0,0.0,0,9743.42,9181.107869040607
2026-05-13,36.94604813705066,37.07257674180023,36.83898575709354,36.868186950683594,71830416,36.91490478515625,37.31492614746094,37.93393802642822,32.790581196476005,-0.40789238728889643,-0.2536663603092487,-0.1542260269796477,0.0,0.0,0,9743.42,9176.262802918698
2026-05-14,36.80005645751953,37.004446245510394,36.722191559540526,36.80005645751953,86786790,36.88765258789063,37.162119674682614,37.877000617980954,31.998206493625325,-0.42411885092803914,-0.2877568584330068,-0.13636199249503234,0.0,0.0,0,9743.42,9159.305546219253
2026-05-15,36.80005514866158,36.95578122627824,36.60539662344012,36.64432907104492,82173796,36.83120193481445,36.97232856750488,37.80497722625732,30.201730331600107,-0.44442132647886723,-0.3190897520421789,-0.12533157443668835,0.0,0.0,0,9743.42,9120.545966698455
2026-05-18,36.6443314117307,36.654062667852216,36.35234174884616,36.469139099121094,70768410,36.733872985839845,36.872079849243164,37.68672256469726,28.27829340405042,-0.469238462331937,-0.3491194941001305,-0.12011896823180651,0.0,0.0,0,9743.42,9076.94227051021
2026-05-19,36.478869477162206,36.73192668386378,36.34260961792415,36.37180709838867,71991007,36.63070373535156,36.78448371887207,37.56311473846436,27.240312645080273,-0.49109901655067034,-0.37751539859023847,-0.11358361796043187,0.0,0.0,0,9743.42,9052.716939900673
2026-05-20,36.371805435692316,36.43993536219686,36.177146911621094,36.177146911621094,69318422,36.492495727539065,36.70370025634766,37.44875316619873,25.24454565979102,-0.5181581093524983,-0.40564394074269045,-0.11251416860980784,0.0,0.0,0,9743.42,9004.267228136057
2026-05-21,36.18688180524146,36.34260788161679,36.11875187887741,36.157684326171875,72519969,36.36402130126953,36.62583694458008,37.31638584136963,25.046957550280823,-0.5350058884854576,-0.43151633029124387,-0.10348955819421374,0.0,0.0,0,9743.42,8999.423111468612
2026-05-22,36.10901963492633,36.332879367357506,35.982494740877335,36.031158447265625,79761712,36.24138717651367,36.536294555664064,37.17769222259521,23.745761141739454,-0.5522020147447151,-0.4556534671819381,-0.09654854756277698,0.0,0.0,0,9743.42,8967.931605857906
2026-05-25,36.02142277685715,36.264745016863166,35.914364110008805,35.95329284667969,71066833,36.13821792602539,36.436045455932614,37.04143161773682,22.955403308678317,-0.5655933636869435,-0.47764144648293916,-0.0879519172040043,0.0,0.0,0,9743.42,8948.551341370276
2026-05-26,35.95329337205535,36.293946740723285,35.914364634815605,36.01169204711914,70620290,36.06619491577148,36.348449325561525,36.904684448242186,24.972397658344992,-0.5649810271970921,-0.49510936262576977,-0.06987166457132232,0.0,0.0,0,9743.42,8963.086539735998
2026-05-27,36.021423303228374,36.19661561561696,35.79756728468802,36.01169204711914,84514627,36.033103942871094,36.26279983520508,36.788862991333005,24.97239765834499,-0.5580627461614824,-0.5077000393329123,-0.050362706828570136,0.0,0.0,0,9743.42,8963.086539735998
2026-05-28,36.06035670033843,36.43020755985041,35.982495511011265,36.12848663330078,99579106,36.02726440429687,36.1956428527832,36.67888126373291,29.2674362749247,-0.5369658040460337,-0.5135531922755365,-0.023412611770497138,0.0,0.0,0,9743.42,8992.155987012982
2026-05-29,36.109019998319454,37.02391402395894,35.94356265237358,36.994712829589844,153138355,36.219975280761716,36.23068122863769,36.60150489807129,51.46110765280281,-0.44521692713996686,-0.4998859392484226,0.05466901210845576,0.0,0.0,0,9743.42,9207.754308529406
2026-06-01,36.98497938016363,37.17963790893555,36.79032085139172,37.17963790893555,96137886,36.46524429321289,36.30173110961914,36.58690547943115,54.726974356696736,-0.35350834856615876,-0.4706104211119698,0.11710207254581106,36.422417642877804,0.0,1,9733.68,9253.781012505833
2026-06-02,37.14070650057418,37.84147573865381,37.03364412111171,37.76361083984375,125696953,36.81562805175781,36.44091148376465,36.61269760131836,63.15725701362661,-0.23104357771860862,-0.4226970524332976,0.19165347471468897,0.0,0.0,1,9886.68,9399.128248890753
2026-06-03,37.77334720658988,37.77334720658988,37.22830403315557,37.47162628173828,88127454,37.10761489868164,36.57035942077637,36.637029838562015,57.40179802796741,-0.15575463564739067,-0.3693085690761162,0.21355393342872553,0.0,0.0,1,9810.18,9326.455105425524
2026-06-04,37.37429555083354,37.61761777782385,36.97524724708152,37.082305908203125,73884128,37.29837875366211,36.66282157897949,36.64432926177979,50.759667540053265,-0.12604948706280084,-0.3206567526734531,0.19460726561065228,0.0,0.0,1,9708.18,9229.555681896296
2026-06-05,37.16017101707843,37.666281697670485,37.09204109015283,37.54948806762695,77870900,37.40933380126953,36.81465454101563,36.67547454833984,57.1650359743612,-0.06407166862154412,-0.2693397358630713,0.20526806724152719,0.0,0.0,1,9830.58,9345.834420458694
2026-06-08,37.37429886742634,37.72467978663104,37.33536641658042,37.47162628173828,76947767,37.46773147583008,36.966487884521484,36.70126667022705,55.86080907044978,-0.02099458388949671,-0.21967070546835638,0.19867612157885967,0.0,0.0,1,9810.18,9326.455105425524
2026-06-09,37.47162624531426,37.60788611033968,37.37429883109693,37.46189498901367,66450037,37.407388305664064,37.111508178710935,36.72997875213623,55.689796056821436,0.012218237878542482,-0.1732929167989766,0.18551115467751908,0.0,0.0,1,9807.63,9324.033047091802
2026-06-10,37.4229620566286,38.036135154155204,37.35483212499262,37.86094284057617,93586076,37.48525161743164,37.29643325805664,36.77961654663086,60.96688349475363,0.06993331730431862,-0.12464766997831755,0.19458098728263618,0.0,0.0,1,9912.19,9423.353579500292
2026-06-11,37.89013887799424,38.04586496048535,37.53975426418858,37.69548034667969,59445402,37.607886505126956,37.45313262939453,36.82438774108887,57.88836950925751,0.10115543623243894,-0.07948704873616624,0.1806424849686052,0.0,0.0,1,9868.83,9382.170992191306
2026-06-12,37.55922165452239,38.29891964111637,37.3158994110266,38.289188385009766,111983390,37.75582656860352,37.582580184936525,36.90663070678711,64.76372519233998,0.17182576681233996,-0.029224485626465,0.20105025243880498,0.0,0.0,1,10024.39,9529.94123636441
2026-06-15,38.16266043756431,38.31838652757762,37.69548216752438,37.90960693359375,97740434,37.84342269897461,37.65557708740234,36.978654098510745,58.21922791006635,0.19495612921283367,0.015611637341394743,0.17934449187143892,0.0,0.0,1,9924.94,9435.465770077828
2026-06-16,37.77334393222905,37.851205114368675,37.38402688312328,37.53975296020508,78966910,37.85899429321289,37.63319129943848,37.037051391601565,52.637720169279525,0.18135246507723224,0.04875980288856224,0.13259266218867,0.0,0.0,1,9828.03,9343.411412670508
2026-06-17,37.64681636585041,37.812273702932146,37.12123944899788,37.20883560180664,66045163,37.728572845458984,37.606912231445314,37.08863582611084,48.18644989902942,0.1422296629895996,0.06745377490876972,0.07477588808082988,0.0,0.0,1,9741.33,9261.048136961464
2026-06-18,37.130974069158796,37.179637772973166,36.26474380493164,36.26474380493164,100346053,37.44242553710937,37.525156021118164,37.09398880004883,38.24879321044281,0.03464487797947413,0.0608919955229106,-0.02624711754343647,0.0,37.551434150702896,0,9484.48,9026.06955095741
2026-06-22,36.02142104777573,36.88765129937111,35.96302608917109,36.64432907104492,110076764,37.1134536743164,37.434640121459964,37.124647331237796,43.3109762244953,-0.019759703041984267,0.044761655809931626,-0.0645213588519159,0.0,0.0,0,9484.48,9120.545966698455
2026-06-23,36.64433084606957,37.16990406298258,36.35234118769234,36.40100860595703,100800729,36.81173400878906,37.32757835388183,37.14703311920166,40.991245968985005,-0.08156937253257013,0.019495450141431274,-0.10106482267400141,0.0,0.0,0,9484.48,9059.985013810765
2026-06-24,36.48860323881548,36.5761993901141,35.76836780449323,35.778099060058594,123616556,36.45940322875977,37.15919876098633,37.13535346984863,35.71715724284936,-0.17875697625033382,-0.020155035136921746,-0.15860194111341208,0.0,0.0,0,9484.48,8904.946695727569
2026-06-25,35.748901075362355,36.001958270116674,35.23305914322839,35.26225662231445,118116225,36.07008743286133,36.899330139160156,37.0978816986084,32.04065782528265,-0.29401381777232416,-0.07492679166400223,-0.21908702610832193,0.0,0.0,0,9484.48,8776.556716042096
2026-06-26,35.408253401730086,35.495849556635626,34.92160892176657,35.03840255737305,105541023,35.82481918334961,36.633622360229495,37.04337749481201,30.570083946897935,-0.3988214814926039,-0.13970572962972255,-0.2591157518628813,0.0,0.0,0,9484.48,8720.840829276314
2026-06-29,34.941074716000145,35.73917135628292,34.454430242032466,35.447181701660156,108073461,35.58538970947266,36.349421691894534,36.966000938415526,36.318001572648114,-0.44378161128481963,-0.20052090596074196,-0.24326070532407768,0.0,0.0,0,9484.48,8822.583420018525
2026-06-30,35.39851816155961,35.41798438614523,34.4057629845092,34.5517578125,109903751,35.21553955078125,36.01363677978516,36.83460693359375,30.3841621395805,-0.5453792698153208,-0.2694925787316577,-0.2758866910836631,0.0,0.0,0,9484.48,8599.717974046473
2026-07-01,34.57122357175882,35.15519545025638,34.337632592678204,34.9508056640625,89122129,35.05008087158203,35.7547420501709,36.693966674804685,35.44610547264944,-0.5869305495101287,-0.33298017288735193,-0.25395037662277675,0.0,0.0,0,9484.48,8699.038506454961
2026-07-02,35.310923309035296,35.81703402851068,35.16493218846535,35.62237548828125,94461448,35.12210464477539,35.59609603881836,36.60150413513183,42.96266850072627,-0.5592237821024497,-0.37822889473037147,-0.18099488737207825,0.0,0.0,0,9484.48,8866.188065661232
