trade_date,open,high,low,close,vol
,000001.SZ,000001.SZ,000001.SZ,000001.SZ,000001.SZ
2025-03-04,10.545769393361478,10.619323074900242,10.518186105162656,10.58254623413086,68317873
2025-03-05,10.591739540075412,10.729652459125047,10.554961826377957,10.720458030700684,108064544
2025-03-06,10.748040680247323,10.75723510887794,10.66529345305871,10.692875862121582,87740771
2025-03-07,10.692875568102911,10.748040384711803,10.665293159798464,10.729652404785156,83553669
2025-03-10,10.720458567996246,10.729652996881422,10.6193224807463,10.656099319458008,66383393
2025-03-11,10.610127866538534,10.674487113952637,10.591739885918354,10.674487113952637,60897527
2025-03-12,10.6652937693489,10.913537211934601,10.628516930564759,10.895149230957031,187731840
2025-03-13,10.858372446852806,10.950314105861652,10.830789160004047,10.885954856872559,131237121
2025-03-14,10.867566008741333,11.033062222666615,10.867566008741333,11.00547981262207,172241765
2025-03-17,10.69287584792445,10.729652685569107,10.536574068727413,10.57335090637207,460361210
2025-03-18,10.591738862120826,10.610126840963623,10.554961150777434,10.564155578613281,160529000
2025-03-19,10.554961940446102,10.60093320623578,10.536573960227608,10.591739654541016,136245491
2025-03-20,10.582544434284978,10.674486082156761,10.564155578613281,10.564155578613281,110115724
2025-03-21,10.564157071332042,10.591740358737114,10.472215410468873,10.499797821044922,137638897
2025-03-24,10.490602733552093,10.518185142397154,10.42624348730396,10.463020324707031,116457734
2025-03-25,10.463019977021618,10.508991241455078,10.444631120516659,10.508991241455078,73560888
2025-03-26,10.499797162110102,10.508991590668114,10.453825896149022,10.463020324707031,74086307
2025-03-27,10.453826793770835,10.490603634331764,10.435438811904891,10.47221565246582,55334940
2025-03-28,10.472214994377753,10.481408546318468,10.426243727358226,10.43543815612793,64494555
2025-03-31,10.444631397518354,10.463020254511003,10.352689743041992,10.352689743041992,111612564
2025-04-01,10.361884117126465,10.389466525641637,10.315912851715204,10.361884117126465,68147042
2025-04-02,10.343494494229263,10.4906018311879,10.343494494229263,10.453824996948242,93264176
2025-04-03,10.398661372418669,10.4722150493041,10.389466943600741,10.426243782043457,64391391
2025-04-07,10.113640100954004,10.159611367687774,9.635540329849176,9.837813377380371,254556048
2025-04-08,9.819425463510946,9.9757272453705,9.801036605960885,9.94814395904541,146398771
2025-04-09,9.865396038747525,9.957338574564174,9.801036789773274,9.929756164550781,106439405
2025-04-10,9.984920208271022,10.049280329070413,9.948143372169486,10.021697044372559,86654805
2025-04-11,9.994114767256585,10.021697175486363,9.957337930673898,10.012503623962402,58387902
2025-04-14,10.067668145965039,10.150416245063125,10.040085738541984,10.049280166625977,78599345
2025-04-15,10.040086505265503,10.086057772367194,10.02169764769323,10.067668914794922,72275410
2025-04-16,10.049280585927507,10.122834260010594,10.030891728992255,10.113639831542969,84282217
2025-04-17,10.06766816689912,10.187193101752785,10.049280187521822,10.168805122375488,82391931
2025-04-18,10.150416340145641,10.288329255381717,10.141221911975522,10.279135704040527,72709815
2025-04-21,10.113640674917537,10.233165624476955,10.086058264043526,10.13202953338623,111418418
2025-04-22,10.13202934658022,10.168806186010515,10.095251630320908,10.15041732788086,83112887
2025-04-23,10.150416614053176,10.159611042471408,10.086057368783475,10.122834205627441,58638293
2025-04-24,10.113639592200897,10.16880528487218,10.10444516395086,10.14122200012207,68925613
2025-04-25,10.150416614053176,10.159611042471408,10.10444534879098,10.122834205627441,63754686
2025-04-28,10.113639831542969,10.150416668584512,10.076862994501425,10.113639831542969,64201837
2025-04-29,10.113639940507396,10.13202879764077,10.067668674502933,10.095251083374023,64904494
2025-04-30,10.076863640588003,10.086058069645137,10.012504390846095,10.030892372131348,86983492
2025-05-06,10.04008645076348,10.113640126995309,10.01250404138379,10.076863288879395,85467127
2025-05-07,10.122834020450934,10.150416428372107,10.086057184279726,10.14122200012207,112627001
2025-05-08,10.113641140615147,10.18719482421875,10.10444671095743,10.18719482421875,105661366
2025-05-09,10.177998908919838,10.2699414384184,10.168805357433138,10.25155258178711,99989747
2025-05-12,10.260747909545898,10.315913607446573,10.233165499010072,10.260747909545898,89560460
